id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
6kutozu5bz,2011-07-19,20110719172944,2011-07-25,FEMALE,66.0,basic,3,en,other,other,omg,Web,Windows Desktop,IE,US
40oijd2hix,2011-07-19,20110719175233,2012-01-19,-unknown-,53.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,IT
mzhsj1ov5b,2011-07-19,20110719180803,2011-07-22,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
f2k69t9fdn,2011-07-19,20110719182910,,MALE,26.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
zzbjh6tl10,2011-07-19,20110719184256,2011-11-15,FEMALE,33.0,basic,3,en,direct,direct,omg,Web,iPad,Mobile Safari,US
trkqeho9tc,2011-07-19,20110719191739,2011-07-21,FEMALE,27.0,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
7gtktb5bco,2011-07-19,20110719192347,2011-07-19,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
9jupixdv51,2011-07-19,20110719193416,,FEMALE,,basic,3,en,other,other,linked,Web,Windows Desktop,IE,NDF
tidfpgyb9q,2011-08-01,20110719194851,2012-07-20,FEMALE,39.0,basic,1,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
tux8dtfqvr,2011-07-19,20110719195606,2011-07-20,MALE,41.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
ibtn58y7xc,2011-07-19,20110719201320,2011-07-30,MALE,49.0,facebook,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
33cb2k4vxe,2011-07-19,20110719202346,2011-07-19,FEMALE,45.0,facebook,3,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
nps135wgse,2011-07-19,20110719204707,,FEMALE,30.0,facebook,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
mryu3bxubk,2011-07-19,20110719205405,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPad,-unknown-,NDF
60shwmfin3,2011-07-19,20110719211135,2011-07-23,MALE,38.0,facebook,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,US
0720q1o460,2011-07-19,20110719213314,2011-07-20,MALE,39.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
5g4br84ppp,2011-07-19,20110719221143,,FEMALE,34.0,basic,2,en,other,craigslist,untracked,Web,iPad,Mobile Safari,NDF
p58lqie47i,2011-07-19,20110719222335,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
aw3853zchm,2011-07-19,20110719223523,,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
d1r712k01a,2011-07-19,20110719224350,,FEMALE,64.0,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF
w1q2dvyasz,2011-07-19,20110719224953,,-unknown-,,basic,2,en,content,google,untracked,Web,iPad,Mobile Safari,NDF
llnsk7ya7j,2011-07-19,20110719230303,,FEMALE,24.0,basic,2,en,sem-brand,google,untracked,Web,iPhone,-unknown-,NDF
jrxdmcjwmv,2011-07-20,20110720002532,2011-07-20,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,other
j4azl7ehb7,2011-07-20,20110720004049,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,NDF
lcwae91hlc,2011-07-20,20110720011815,2011-07-25,-unknown-,73.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
bprb3tcabe,2011-07-20,20110720012431,2011-07-20,MALE,31.0,facebook,3,en,other,other,untracked,Web,Mac Desktop,Chrome,US
zolwtjvk4c,2011-07-20,20110720025937,,MALE,,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
56oqwjqitc,2011-07-20,20110720033023,2011-07-20,-unknown-,,basic,0,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
4ym8v7puvm,2011-07-20,20110720040323,2011-07-20,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
pls0f37qha,2011-07-20,20110720043951,2011-07-20,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
l1z7zygvqt,2011-07-20,20110720051729,2011-07-25,FEMALE,38.0,facebook,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
tmvtwcmqmi,2011-07-20,20110720060054,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ftbavwnofn,2011-07-20,20110720073204,2011-07-24,FEMALE,105.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
voqfbgn49g,2011-07-20,20110720085516,2011-07-20,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,CA
66v4sh6lc6,2011-07-20,20110720093328,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
kass34q0u2,2011-07-20,20110720144204,2011-07-20,-unknown-,45.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,US
inj96lcmhl,2011-07-20,20110720170033,,FEMALE,35.0,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
swyiubnwjw,2011-07-20,20110720171400,2011-07-23,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
4lefsigh9y,2011-07-20,20110720172101,2011-07-21,FEMALE,35.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
522ma3nndq,2011-07-20,20110720192104,2011-07-20,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
stwa0zsves,2011-07-20,20110720193134,2011-08-03,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
qybw5w020t,2011-07-20,20110720194006,2011-07-21,-unknown-,30.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
xdcyqflkfk,2011-07-20,20110720201003,2011-07-27,-unknown-,41.0,basic,2,en,other,craigslist,tracked-other,Web,iPad,Mobile Safari,US
swf44uc1ev,2011-07-20,20110720205618,,MALE,32.0,facebook,2,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,NDF
h3o3s5jwnh,2011-07-20,20110720211520,2011-07-27,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
54n43spl5t,2011-07-20,20110720231609,2011-07-23,MALE,31.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ta737117tl,2011-07-20,20110720233051,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
n42octmscf,2011-07-20,20110720235152,2011-07-23,-unknown-,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
3n06tfocjh,2011-07-21,20110721001340,,MALE,,basic,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
qxvz8rr0ue,2011-07-21,20110721004121,2011-07-21,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
lbzdcv6wea,2011-07-21,20110721005717,2011-07-25,FEMALE,,basic,2,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
8o5glc46g4,2011-07-21,20110721010835,2011-07-21,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ws7m6zg2lo,2011-07-21,20110721011813,,FEMALE,25.0,facebook,3,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
8y2dwcde4y,2011-07-21,20110721013359,2011-07-21,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,US
5ij37o2svl,2011-07-21,20110721024123,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPad,-unknown-,NDF
ziu5ld6vls,2011-07-21,20110721025545,2011-07-21,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,FR
vzn0cktf1n,2011-07-21,20110721034156,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
63ndujjgg6,2011-07-21,20110721035027,2011-07-25,-unknown-,,basic,2,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,US
qtzg8ligqm,2011-07-21,20110721042847,2011-07-21,MALE,39.0,facebook,2,en,other,other,untracked,Web,Mac Desktop,Firefox,US
s71gof8aif,2011-07-21,20110721050304,,-unknown-,,basic,2,ko,direct,direct,untracked,Web,Android Phone,-unknown-,NDF
lrwjv94lhv,2011-07-21,20110721052528,,-unknown-,,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
re5aggt870,2011-07-21,20110721060232,2011-07-21,-unknown-,36.0,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,FR
sujchq2c1z,2011-07-21,20110721075126,2011-07-21,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
dgpodx9v7a,2011-07-21,20110721090121,,-unknown-,,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
arbd7pimf9,2011-07-21,20110721145409,2011-07-21,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
q1du71hvdx,2011-07-21,20110721153009,2011-07-21,FEMALE,48.0,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
mti84jza9q,2011-07-21,20110721154942,2011-07-25,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
bgrn9byeuy,2011-07-21,20110721164046,2012-03-17,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
nbk2uss7dx,2011-07-21,20110721165239,2011-07-21,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,other
kaj74k0f20,2011-07-21,20110721173448,2011-07-21,MALE,19.0,basic,3,en,seo,google,linked,Web,Mac Desktop,Safari,US
ztq5nx7wcn,2011-07-21,20110721181316,,MALE,32.0,facebook,2,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
hfpyf1vnj5,2011-07-21,20110721190509,2011-07-21,-unknown-,,basic,3,en,other,craigslist,linked,Web,Windows Desktop,IE,US
3cqnp13fsu,2011-07-21,20110721193116,2011-07-21,MALE,42.0,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
xmu5ygh5s5,2011-07-21,20110721195257,2011-07-25,FEMALE,36.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,IE,FR
pm7sh0s7s8,2011-07-21,20110721195737,2011-07-22,FEMALE,34.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
v8nrtp2mne,2011-07-21,20110721205813,2011-07-23,MALE,37.0,facebook,3,en,seo,google,untracked,Web,Android Phone,Chrome Mobile,ES
alahf36t7g,2011-07-21,20110721211955,2011-07-22,-unknown-,,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
9de2pem95f,2011-07-21,20110721212433,,MALE,33.0,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
5mjqmx04w5,2011-07-21,20110721213627,2011-07-21,MALE,29.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
7dejbb06gv,2011-07-21,20110721220958,,FEMALE,26.0,basic,1,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
28kwu1zatd,2011-07-21,20110721222345,,MALE,37.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
hh2031glxu,2011-07-25,20110721223429,2011-07-21,MALE,33.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,CA
fbzh8e4h3o,2011-07-21,20110721225957,,MALE,46.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
qn2g2s9ex7,2011-07-21,20110721231209,,MALE,37.0,facebook,2,en,seo,google,linked,Web,Mac Desktop,Firefox,NDF
uorwxcj6hf,2011-07-22,20110722011624,2011-07-24,FEMALE,,facebook,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,US
nrem7z821u,2011-07-22,20110722042415,,FEMALE,50.0,facebook,2,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,NDF
8c5r6m5lnc,2011-07-22,20110722051149,2011-11-28,FEMALE,32.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
s18s59s7kk,2011-07-22,20110722055402,,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
j5tahbu3vv,2011-07-22,20110722055946,2011-07-26,MALE,37.0,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
555vpbh7ri,2011-07-22,20110722061401,2011-07-23,MALE,30.0,basic,2,en,seo,google,omg,Web,Mac Desktop,Firefox,FR
jezqfb5b7c,2011-07-22,20110722061645,2011-07-28,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
azow9je5lz,2011-07-22,20110722065057,2011-07-25,-unknown-,40.0,facebook,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,other
4obbppmo25,2011-07-22,20110722074643,,MALE,57.0,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
xvd055751c,2011-07-22,20110722131602,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
28t47n7f2r,2011-07-22,20110722134754,2011-07-29,-unknown-,54.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
k06tuzoht9,2011-07-22,20110722153555,,-unknown-,,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
d2noqplnro,2011-07-22,20110722161605,2011-08-04,FEMALE,38.0,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
49l33nljah,2011-07-22,20110722171049,,FEMALE,37.0,basic,2,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,NDF
iu9yaj6fh2,2011-07-22,20110722175343,,MALE,29.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
2txl4x3sm7,2011-07-22,20110722180814,2011-07-23,MALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
jsg9q4dmvl,2011-07-22,20110722181907,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
v1cy3a04zd,2011-07-22,20110722185338,,MALE,34.0,facebook,2,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,NDF
b41wr1k78f,2011-07-22,20110722190513,2011-07-23,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
v1m5ct0n25,2011-07-22,20110722192153,2012-01-09,FEMALE,52.0,basic,0,en,sem-non-brand,google,untracked,Web,Android Phone,Android Browser,ES
9cd3gwvdw1,2011-07-22,20110722202221,,MALE,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
d74mkwbnt0,2011-07-22,20110722202621,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
w8wmkl7trr,2011-07-22,20110722211734,2011-07-23,FEMALE,28.0,basic,3,en,direct,direct,linked,Web,iPhone,Mobile Safari,other
at46k1sjbz,2011-07-22,20110722221130,2011-07-22,-unknown-,36.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
xrthli6hpu,2011-07-22,20110722222315,2011-07-24,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
q1i395isz7,2011-07-22,20110722230606,2011-07-23,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,IE,GB
coj68uels1,2011-07-22,20110722232440,,-unknown-,18.0,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
ttcdku4svz,2011-07-22,20110722232707,2011-07-23,FEMALE,30.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR
71tbej6xb6,2011-07-23,20110723004634,,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
6bu6xaqt87,2011-07-23,20110723005511,2011-07-23,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
usq8t179bt,2011-07-23,20110723010053,,FEMALE,41.0,facebook,0,en,other,craigslist,linked,Web,Android Phone,Android Browser,NDF
wwzt6sesll,2011-07-23,20110723013818,2011-07-25,FEMALE,34.0,basic,2,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,ES
pmr2r891pm,2011-07-23,20110723034030,2011-07-23,MALE,52.0,basic,2,en,sem-brand,bing,tracked-other,Web,Windows Desktop,IE,other
yh1qwneegu,2011-07-23,20110723092240,2011-07-24,FEMALE,38.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
d8x8r3e6lp,2011-07-23,20110723113423,2011-07-28,-unknown-,40.0,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,IE,CA
1z3lsy90jz,2011-07-23,20110723151634,2011-07-25,FEMALE,,basic,2,en,other,other,linked,Web,Mac Desktop,Firefox,US
1z1m1oogi0,2011-07-23,20110723162545,2011-08-15,-unknown-,,basic,3,en,direct,direct,untracked,Web,Desktop (Other),Chrome,IT
z1ia3tlc8l,2011-07-23,20110723182138,,FEMALE,39.0,facebook,2,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
v3kamwlouw,2011-07-23,20110723185007,2011-08-08,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
jwzspk0ipl,2011-07-23,20110723203424,2011-07-23,MALE,39.0,basic,3,zh,sem-non-brand,other,untracked,Web,Windows Desktop,Chrome,US
87rdyb5dlq,2011-07-23,20110723210504,2011-07-24,MALE,29.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
llivyxk2jr,2011-07-23,20110723211227,2011-07-25,FEMALE,26.0,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NL
gl37f3h96x,2011-07-23,20110723211352,2011-07-26,-unknown-,,basic,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
8uru9rqdhl,2011-07-23,20110723212818,2011-07-24,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
1a0u1nsnud,2011-07-23,20110723215458,,FEMALE,33.0,facebook,2,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,NDF
whke54n6yg,2011-07-23,20110723215942,2011-07-26,FEMALE,43.0,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,US
7cjctnrldk,2011-07-23,20110723222513,2011-07-24,-unknown-,,basic,3,en,other,other,,Web,Other/Unknown,-unknown-,FR
w12tnqxqyd,2011-07-23,20110723223345,2011-07-25,-unknown-,,basic,3,ko,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
41kx6fmn9c,2011-07-23,20110723232940,2011-10-17,MALE,54.0,facebook,0,en,sem-brand,google,linked,Web,iPhone,Mobile Safari,US
u7yivifho2,2011-07-23,20110723235200,,FEMALE,,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
hy7m9pwmwl,2011-07-24,20110724004149,2011-07-31,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,FR
bwxwdrtye6,2011-07-24,20110724033601,,FEMALE,39.0,facebook,2,en,sem-non-brand,google,tracked-other,Web,Windows Desktop,IE,NDF
s7o5suvjq6,2011-07-24,20110724045940,2011-07-24,-unknown-,55.0,basic,6,en,direct,other,omg,Web,Mac Desktop,Chrome,other
6mx6v99xo0,2011-07-24,20110724070640,,FEMALE,38.0,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
zke5fpa0rd,2011-07-24,20110724104000,2011-08-13,FEMALE,24.0,basic,2,fr,direct,direct,untracked,Web,Mac Desktop,Firefox,US
926x799f4g,2011-07-24,20110724111135,2011-09-01,MALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
ivid68vegp,2011-07-24,20110724115320,2011-07-27,MALE,28.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,DE
cnc7674ufc,2011-07-24,20110724152901,,-unknown-,,basic,3,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
po4u51e58b,2011-07-24,20110724162817,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
oxd2381nhf,2011-07-24,20110724163841,,MALE,,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF
cthgm5lk9z,2011-07-24,20110724170452,,-unknown-,,basic,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF
pqavw39yvd,2011-07-24,20110724180611,2012-03-10,MALE,26.0,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,IE,other
rt0odlf9ls,2011-07-24,20110724191957,2011-07-24,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
nt35pmvhxt,2011-07-24,20110724192907,2011-07-24,-unknown-,26.0,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
0yr1djp378,2011-07-24,20110724194335,2011-07-25,FEMALE,31.0,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Safari,US
co7xq2lj17,2011-07-24,20110724201337,2011-08-31,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
qlpymwrftc,2011-07-24,20110724202447,2011-07-24,FEMALE,,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
c03po98b8b,2011-07-24,20110724205228,2011-12-03,MALE,47.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
znm1ucgx9v,2011-07-24,20110724214953,,MALE,32.0,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
spbhx9n6nv,2011-07-24,20110724223257,2011-08-01,FEMALE,34.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
8y6qfj18w7,2011-07-24,20110724223942,2011-09-09,FEMALE,,basic,0,en,other,other,,Web,Other/Unknown,-unknown-,US
d00y28mqx9,2011-07-24,20110724230542,2011-07-29,MALE,29.0,facebook,2,en,content,google,linked,Web,Windows Desktop,Chrome,other
13i15v4my2,2011-07-24,20110724233206,,FEMALE,39.0,facebook,2,fr,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF
72t5l967rz,2011-07-24,20110724234228,,FEMALE,27.0,basic,6,en,direct,other,untracked,Web,Windows Desktop,Firefox,NDF
5amttxauph,2011-07-25,20110725000803,2011-07-25,MALE,32.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
535etojppv,2011-07-25,20110725012537,2011-07-28,FEMALE,63.0,basic,2,en,other,other,omg,Web,Windows Desktop,IE,US
lyth5sf7cj,2011-07-25,20110725022618,2011-08-02,-unknown-,,facebook,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,other
lfrkgjbmbd,2011-07-25,20110725030035,2011-07-26,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,other
ju9dw8mxyn,2011-07-25,20110725041113,,-unknown-,,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,NDF
hafao35133,2011-07-25,20110725045804,,FEMALE,32.0,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wvxrg5ah45,2011-07-25,20110725060433,,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
rfg4fabjgt,2011-07-25,20110725062527,,FEMALE,54.0,facebook,3,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Chrome,NDF
tk0tmvdhwg,2011-07-25,20110725070140,2011-07-25,-unknown-,,basic,3,en,sem-non-brand,google,linked,Web,iPad,Chrome Mobile,other
ew1rq94at0,2011-07-25,20110725080036,2011-07-27,FEMALE,38.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES
kxf31c0fqt,2011-07-25,20110725080740,,MALE,30.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
rh9amn7i42,2011-07-25,20110725090737,,MALE,57.0,basic,6,en,direct,other,untracked,Web,iPad,-unknown-,NDF
qgj9aok42j,2011-07-25,20110725094626,,FEMALE,35.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
b3h81josuo,2011-07-25,20110725115707,2011-07-26,FEMALE,36.0,basic,3,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,IT
9o686r2nb9,2011-07-25,20110725153003,2011-07-27,FEMALE,30.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,US
359i0a70st,2011-07-25,20110725170820,2011-07-26,MALE,64.0,facebook,3,en,direct,direct,untracked,Web,iPhone,-unknown-,US
ija243eer6,2011-07-25,20110725173357,2012-06-09,MALE,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
l8zqhytcxa,2011-07-25,20110725182526,,MALE,44.0,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
ivwukiha5p,2011-07-25,20110725184328,,MALE,23.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
deiauj05h2,2011-07-25,20110725194652,,FEMALE,66.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
j17rpehiay,2011-07-25,20110725195903,,-unknown-,,basic,2,en,sem-non-brand,bing,untracked,Web,Mac Desktop,Safari,NDF
3ni3zwl2k8,2011-07-25,20110725202143,,MALE,,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
klxpyomkzo,2011-07-25,20110725202214,2011-07-25,FEMALE,43.0,facebook,2,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,US
1bau0u0esp,2011-07-25,20110725202255,2011-08-01,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
1whggk16s7,2011-07-25,20110725202700,,MALE,29.0,facebook,0,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,NDF
zo4cu04qvz,2011-07-25,20110725203021,,MALE,29.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
jpi0wcspii,2011-07-25,20110725203620,2011-07-25,MALE,57.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
